"Year","cbsa_title","state","geo_level","metric_type","moment","service_category","service","index_name","index_value","index_change"
2015,"State-UT","UT","State","Index","Mean","Overall","Basket","Price",-0.074611738,0.088771708
2016,"State-UT","UT","State","Index","Mean","Overall","Basket","Price",-0.082678244,0.11275832
2017,"State-UT","UT","State","Index","Mean","Overall","Basket","Price",-0.092307404,0.13420415
2014,"State-VA","VA","State","Index","Mean","Overall","Basket","Price",0.025722982,0.036314648
2015,"State-VA","VA","State","Index","Mean","Overall","Basket","Price",0.01332269,0.049933512
2016,"State-VA","VA","State","Index","Mean","Overall","Basket","Price",0.0043794629,0.07294675
2017,"State-VA","VA","State","Index","Mean","Overall","Basket","Price",0.010460783,0.11191884
2014,"State-WA","WA","State","Index","Mean","Overall","Basket","Price",0.1597749,0.041386142
2015,"State-WA","WA","State","Index","Mean","Overall","Basket","Price",0.16012824,0.068308204
2016,"State-WA","WA","State","Index","Mean","Overall","Basket","Price",0.15466417,0.0962575
2017,"State-WA","WA","State","Index","Mean","Overall","Basket","Price",0.15669875,0.13122874
2014,"State-WI","WI","State","Index","Mean","Overall","Basket","Price",0.21383937,0.037122898
2015,"State-WI","WI","State","Index","Mean","Overall","Basket","Price",0.21961424,0.068670869
2016,"State-WI","WI","State","Index","Mean","Overall","Basket","Price",0.22341397,0.10525181
2017,"State-WI","WI","State","Index","Mean","Overall","Basket","Price",0.23295636,0.14738399
2014,"State-AK","AK","State","Index","Mean","Professional","Basket","Price",0.93067354,0.023934938
2015,"State-AK","AK","State","Index","Mean","Professional","Basket","Price",0.96014374,0.056262325
2016,"State-AK","AK","State","Index","Mean","Professional","Basket","Price",0.95747834,0.079957426
2017,"State-AK","AK","State","Index","Mean","Professional","Basket","Price",0.96004128,0.094327778
2014,"State-AR","AR","State","Index","Mean","Professional","Basket","Price",-0.058016799,0.011395287
2015,"State-AR","AR","State","Index","Mean","Professional","Basket","Price",-0.05797518,0.027686073
2016,"State-AR","AR","State","Index","Mean","Professional","Basket","Price",-0.056637451,0.053664997
2017,"State-AR","AR","State","Index","Mean","Professional","Basket","Price",-0.066384286,0.055272467
2014,"State-AZ","AZ","State","Index","Mean","Professional","Basket","Price",-0.098782204,0.0061235018
2015,"State-AZ","AZ","State","Index","Mean","Professional","Basket","Price",-0.095215619,0.026329916
2016,"State-AZ","AZ","State","Index","Mean","Professional","Basket","Price",-0.091906354,0.054625642
2017,"State-AZ","AZ","State","Index","Mean","Professional","Basket","Price",-0.079261951,0.082122214
2014,"State-CA","CA","State","Index","Mean","Professional","Basket","Price",0.14557302,0.033753924
2015,"State-CA","CA","State","Index","Mean","Professional","Basket","Price",0.17160329,0.07422521
2016,"State-CA","CA","State","Index","Mean","Professional","Basket","Price",0.19833492,0.12491256
2017,"State-CA","CA","State","Index","Mean","Professional","Basket","Price",0.23954049,0.17753494
2014,"State-CO","CO","State","Index","Mean","Professional","Basket","Price",0.0069153393,0.014160247
2015,"State-CO","CO","State","Index","Mean","Professional","Basket","Price",0.014712749,0.0384297
2016,"State-CO","CO","State","Index","Mean","Professional","Basket","Price",0.021557787,0.070342377
2017,"State-CO","CO","State","Index","Mean","Professional","Basket","Price",0.032227814,0.094480097
2014,"State-CT","CT","State","Index","Mean","Professional","Basket","Price",0.15516761,0.031088723
2015,"State-CT","CT","State","Index","Mean","Professional","Basket","Price",0.16626699,0.057716731
2016,"State-CT","CT","State","Index","Mean","Professional","Basket","Price",0.16686228,0.083469748
2017,"State-CT","CT","State","Index","Mean","Professional","Basket","Price",0.17660446,0.10560555
2014,"State-DC","DC","State","Index","Mean","Professional","Basket","Price",0.054128457,0.028733352
2015,"State-DC","DC","State","Index","Mean","Professional","Basket","Price",0.060658012,0.051731829
2016,"State-DC","DC","State","Index","Mean","Professional","Basket","Price",0.069020905,0.085279591
2017,"State-DC","DC","State","Index","Mean","Professional","Basket","Price",0.079012372,0.10854772
2014,"State-DE","DE","State","Index","Mean","Professional","Basket","Price",-0.083807081,0.012693201
2015,"State-DE","DE","State","Index","Mean","Professional","Basket","Price",-0.073896006,0.040090375
2016,"State-DE","DE","State","Index","Mean","Professional","Basket","Price",-0.0886994,0.047849175
2017,"State-DE","DE","State","Index","Mean","Professional","Basket","Price",-0.10105952,0.046021439
2014,"State-FL","FL","State","Index","Mean","Professional","Basket","Price",-0.034081727,0.024198169
2015,"State-FL","FL","State","Index","Mean","Professional","Basket","Price",-0.034987401,0.039673451
2016,"State-FL","FL","State","Index","Mean","Professional","Basket","Price",-0.043415152,0.055147722
2017,"State-FL","FL","State","Index","Mean","Professional","Basket","Price",-0.024181871,0.089259058
2014,"State-GA","GA","State","Index","Mean","Professional","Basket","Price",0.066725962,0.027365189
2015,"State-GA","GA","State","Index","Mean","Professional","Basket","Price",0.07961943,0.056484256
2016,"State-GA","GA","State","Index","Mean","Professional","Basket","Price",0.092179783,0.094239198
2017,"State-GA","GA","State","Index","Mean","Professional","Basket","Price",0.11031491,0.12573673
2014,"State-IA","IA","State","Index","Mean","Professional","Basket","Price",0.11733302,0.015990006
2015,"State-IA","IA","State","Index","Mean","Professional","Basket","Price",0.11873298,0.033602614
2016,"State-IA","IA","State","Index","Mean","Professional","Basket","Price",0.11727048,0.056844957
2017,"State-IA","IA","State","Index","Mean","Professional","Basket","Price",0.11846393,0.07064987
2014,"State-IL","IL","State","Index","Mean","Professional","Basket","Price",0.083470821,0.018946115
2015,"State-IL","IL","State","Index","Mean","Professional","Basket","Price",0.073376119,0.025666768
2016,"State-IL","IL","State","Index","Mean","Professional","Basket","Price",0.064399205,0.041321162
2017,"State-IL","IL","State","Index","Mean","Professional","Basket","Price",0.062573649,0.051990278
2014,"State-IN","IN","State","Index","Mean","Professional","Basket","Price",-0.077330202,0.016891073
2015,"State-IN","IN","State","Index","Mean","Professional","Basket","Price",-0.080903962,0.029222766
2016,"State-IN","IN","State","Index","Mean","Professional","Basket","Price",-0.079246163,0.055644825
2017,"State-IN","IN","State","Index","Mean","Professional","Basket","Price",-0.087584525,0.058618449
2014,"State-KS","KS","State","Index","Mean","Professional","Basket","Price",-0.05794318,0.0083012246
2015,"State-KS","KS","State","Index","Mean","Professional","Basket","Price",-0.070068285,0.011310725
2016,"State-KS","KS","State","Index","Mean","Professional","Basket","Price",-0.087061681,0.016484562
2017,"State-KS","KS","State","Index","Mean","Professional","Basket","Price",-0.092650481,0.022366233
2014,"State-KY","KY","State","Index","Mean","Professional","Basket","Price",-0.11961541,0.025729202
2015,"State-KY","KY","State","Index","Mean","Professional","Basket","Price",-0.11713811,0.045137469
2016,"State-KY","KY","State","Index","Mean","Professional","Basket","Price",-0.12725595,0.057775103
2017,"State-KY","KY","State","Index","Mean","Professional","Basket","Price",-0.1220081,0.076885395
2014,"State-LA","LA","State","Index","Mean","Professional","Basket","Price",-0.023815179,0.015430275
2015,"State-LA","LA","State","Index","Mean","Professional","Basket","Price",-0.023867832,0.03168482
2016,"State-LA","LA","State","Index","Mean","Professional","Basket","Price",-0.025137618,0.054890849
2017,"State-LA","LA","State","Index","Mean","Professional","Basket","Price",-0.023723956,0.069077961
2014,"State-MA","MA","State","Index","Mean","Professional","Basket","Price",0.21078528,0.039935559
2015,"State-MA","MA","State","Index","Mean","Professional","Basket","Price",0.23235752,0.075465225
2016,"State-MA","MA","State","Index","Mean","Professional","Basket","Price",0.24971664,0.1165984
2017,"State-MA","MA","State","Index","Mean","Professional","Basket","Price",0.28214386,0.15929708
2014,"State-MD","MD","State","Index","Mean","Professional","Basket","Price",-0.071396202,0.03372395
2015,"State-MD","MD","State","Index","Mean","Professional","Basket","Price",-0.066892572,0.055421963
2016,"State-MD","MD","State","Index","Mean","Professional","Basket","Price",-0.056796178,0.092259496
2017,"State-MD","MD","State","Index","Mean","Professional","Basket","Price",-0.051643986,0.11138418
2014,"State-ME","ME","State","Index","Mean","Professional","Basket","Price",0.050623316,0.0084441323
2015,"State-ME","ME","State","Index","Mean","Professional","Basket","Price",0.05234294,0.026319211
2016,"State-ME","ME","State","Index","Mean","Professional","Basket","Price",0.046529006,0.044966176
2017,"State-ME","ME","State","Index","Mean","Professional","Basket","Price",0.06799598,0.079178073
2014,"State-MN","MN","State","Index","Mean","Professional","Basket","Price",0.40510201,0.032745086
2015,"State-MN","MN","State","Index","Mean","Professional","Basket","Price",0.42063692,0.060934886
2016,"State-MN","MN","State","Index","Mean","Professional","Basket","Price",0.43318164,0.095803469
2017,"State-MN","MN","State","Index","Mean","Professional","Basket","Price",0.45109946,0.12279674
2014,"State-MO","MO","State","Index","Mean","Professional","Basket","Price",-0.088088475,0.02009009
2015,"State-MO","MO","State","Index","Mean","Professional","Basket","Price",-0.089134909,0.035285756
2016,"State-MO","MO","State","Index","Mean","Professional","Basket","Price",-0.084111609,0.065797091
2017,"State-MO","MO","State","Index","Mean","Professional","Basket","Price",-0.084044717,0.078645602
2014,"State-MS","MS","State","Index","Mean","Professional","Basket","Price",0.01819573,0.021588519
2015,"State-MS","MS","State","Index","Mean","Professional","Basket","Price",-0.0080601107,0.011231164
2016,"State-MS","MS","State","Index","Mean","Professional","Basket","Price",-0.016563306,0.026448812
2017,"State-MS","MS","State","Index","Mean","Professional","Basket","Price",-0.019481109,0.035665199
2014,"State-NC","NC","State","Index","Mean","Professional","Basket","Price",0.071492478,0.024812009
2015,"State-NC","NC","State","Index","Mean","Professional","Basket","Price",0.076972075,0.046597946
2016,"State-NC","NC","State","Index","Mean","Professional","Basket","Price",0.06123057,0.0558713
2017,"State-NC","NC","State","Index","Mean","Professional","Basket","Price",0.068900093,0.076244339
2014,"State-ND","ND","State","Index","Mean","Professional","Basket","Price",0.359851,0.013877961
2015,"State-ND","ND","State","Index","Mean","Professional","Basket","Price",0.37801379,0.043922544
2016,"State-ND","ND","State","Index","Mean","Professional","Basket","Price",0.39068636,0.078623079
2017,"State-ND","ND","State","Index","Mean","Professional","Basket","Price",0.42173111,0.11591345
2014,"State-NE","NE","State","Index","Mean","Professional","Basket","Price",0.21025407,0.018543188
2015,"State-NE","NE","State","Index","Mean","Professional","Basket","Price",0.19132304,0.018715221
2016,"State-NE","NE","State","Index","Mean","Professional","Basket","Price",0.16756006,0.022182111
2017,"State-NE","NE","State","Index","Mean","Professional","Basket","Price",0.16593628,0.032990657
2014,"State-NH","NH","State","Index","Mean","Professional","Basket","Price",0.25172919,0.029987251
2015,"State-NH","NH","State","Index","Mean","Professional","Basket","Price",0.2627959,0.055783778
2016,"State-NH","NH","State","Index","Mean","Professional","Basket","Price",0.27561834,0.091913849
2017,"State-NH","NH","State","Index","Mean","Professional","Basket","Price",0.29771355,0.12413634
2014,"State-NJ","NJ","State","Index","Mean","Professional","Basket","Price",0.046747595,0.027695378
2015,"State-NJ","NJ","State","Index","Mean","Professional","Basket","Price",0.058374248,0.055800967
2016,"State-NJ","NJ","State","Index","Mean","Professional","Basket","Price",0.060612764,0.083241865
2017,"State-NJ","NJ","State","Index","Mean","Professional","Basket","Price",0.082134411,0.11846481
2014,"State-NM","NM","State","Index","Mean","Professional","Basket","Price",0.1102475,0.024368586
2015,"State-NM","NM","State","Index","Mean","Professional","Basket","Price",0.11122923,0.041742686
2016,"State-NM","NM","State","Index","Mean","Professional","Basket","Price",0.10247039,0.058155604
2017,"State-NM","NM","State","Index","Mean","Professional","Basket","Price",0.10338006,0.071717359
2014,"State-NV","NV","State","Index","Mean","Professional","Basket","Price",-0.047693457,0.008362921
2015,"State-NV","NV","State","Index","Mean","Professional","Basket","Price",-0.055418629,0.016248304
2016,"State-NV","NV","State","Index","Mean","Professional","Basket","Price",-0.047248922,0.049459551
2017,"State-NV","NV","State","Index","Mean","Professional","Basket","Price",-0.036962632,0.073499694
2014,"State-NY","NY","State","Index","Mean","Professional","Basket","Price",0.112166,0.03052366
2015,"State-NY","NY","State","Index","Mean","Professional","Basket","Price",0.14168462,0.07486733
2016,"State-NY","NY","State","Index","Mean","Professional","Basket","Price",0.15923978,0.11739773
2017,"State-NY","NY","State","Index","Mean","Professional","Basket","Price",0.1749589,0.146119
2014,"State-OH","OH","State","Index","Mean","Professional","Basket","Price",-0.082941428,0.020510411
2015,"State-OH","OH","State","Index","Mean","Professional","Basket","Price",-0.082136177,0.037812691
2016,"State-OH","OH","State","Index","Mean","Professional","Basket","Price",-0.082185671,0.062481448
2017,"State-OH","OH","State","Index","Mean","Professional","Basket","Price",-0.076902077,0.081401147
2014,"State-OK","OK","State","Index","Mean","Professional","Basket","Price",-0.049941909,0.010501144
2015,"State-OK","OK","State","Index","Mean","Professional","Basket","Price",-0.056904156,0.019208031
2016,"State-OK","OK","State","Index","Mean","Professional","Basket","Price",-0.057240278,0.04311892
2017,"State-OK","OK","State","Index","Mean","Professional","Basket","Price",-0.065553099,0.046309005
2014,"State-OR","OR","State","Index","Mean","Professional","Basket","Price",0.32939851,0.018200686
2015,"State-OR","OR","State","Index","Mean","Professional","Basket","Price",0.34250534,0.044755261
2016,"State-OR","OR","State","Index","Mean","Professional","Basket","Price",0.34162498,0.068945296
2017,"State-OR","OR","State","Index","Mean","Professional","Basket","Price",0.3593691,0.096059844
2014,"State-PA","PA","State","Index","Mean","Professional","Basket","Price",-0.063936077,0.028552294
2015,"State-PA","PA","State","Index","Mean","Professional","Basket","Price",-0.068560176,0.039910659
2016,"State-PA","PA","State","Index","Mean","Professional","Basket","Price",-0.074512795,0.057882529
2017,"State-PA","PA","State","Index","Mean","Professional","Basket","Price",-0.073660068,0.071543835
2014,"State-RI","RI","State","Index","Mean","Professional","Basket","Price",-0.10125428,0.012330281
2015,"State-RI","RI","State","Index","Mean","Professional","Basket","Price",-0.09664958,0.033860642
2016,"State-RI","RI","State","Index","Mean","Professional","Basket","Price",-0.071023405,0.088519774
